pvs,r_frames_4k,r_frames_1080,mean_v0_4k,mean_v1_4k,range_v0_4k,range_v1_4k,res_label,codec,crf,src
Boat_1920x1080_5994_10bit_420__1920x1080__hevc__crf18,0.16889838265758536,0.7588064003786972,99.11732546153846,99.99809555384617,1.7526589999999942,0.1725540000000052,1080p,hevc,18,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__1920x1080__hevc__crf23,0.9560750347962659,0.896597965210202,96.14258893076924,97.60065876153847,4.384204999999994,4.591729999999998,1080p,hevc,23,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__1920x1080__hevc__crf28,0.9587699588328458,0.9389705145801904,91.06492136923077,92.10048466923078,6.584137999999996,7.35482300000001,1080p,hevc,28,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__1920x1080__hevc__crf33,0.9645763292420182,0.9579559321674923,83.00075533076924,83.12094556923078,8.936115999999998,11.55398199999999,1080p,hevc,33,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__1920x1080__hevc__crf38,0.9498859297158945,0.9581982781208056,71.40179050769228,69.27931742307692,10.720748999999998,18.272276000000005,1080p,hevc,38,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__1920x1080__hevc__crf43,0.883753337895912,0.9247751010096902,56.79658143076924,47.975868607692306,9.671309999999998,20.633385000000004,1080p,hevc,43,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__1920x1080__vp9__crf20,,,100.0,100.0,0.0,0.0,1080p,vp9,20,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__1920x1080__vp9__crf30,0.2406514479606394,0.8225544153751113,99.41306481538462,99.9970656076923,1.582821999999993,0.1935409999999962,1080p,vp9,30,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__1920x1080__vp9__crf40,0.9832253891106452,0.9463733106023413,95.85780413076924,97.01175285384618,6.381966000000006,5.3006890000000055,1080p,vp9,40,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__1920x1080__vp9__crf50,0.978942726585982,0.9750106124223393,88.49637118461538,88.61148123076921,12.369148999999993,13.016880999999998,1080p,vp9,50,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__1920x1080__vp9__crf60,0.9944855675857878,0.9943787566734852,75.8103552846154,73.42910338461539,19.496247999999994,23.141017000000005,1080p,vp9,60,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__640x360__av1__crf20,0.7567010694407639,0.7608444863600193,77.62166567692307,74.55827648461538,8.795148999999995,3.3814179999999965,360p,av1,20,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__640x360__av1__crf30,0.8097233074842162,0.8178178605626003,74.52344949230769,71.5117839,9.607986999999994,5.23540100000001,360p,av1,30,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__640x360__av1__crf40,0.8373007195179059,0.8726544762270797,69.16498912307691,66.16576156153846,9.247361000000005,9.130308,360p,av1,40,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__640x360__av1__crf50,0.8996217549397137,0.9280875635420747,63.48512978461538,59.770523838461536,9.984040999999998,11.713042000000002,360p,av1,50,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__640x360__av1__crf60,0.9722884261734429,0.9795682866892926,55.17813577692307,48.35698685384615,11.202627,14.959215999999998,360p,av1,60,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__640x360__h264__crf18,0.9678244515568183,0.9714267939489215,73.4760411076923,69.70984588461539,9.840315000000004,11.600067000000003,360p,h264,18,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__640x360__h264__crf23,0.9571858342907884,0.9691269273820169,67.67896355384616,62.85523023076923,13.351754,18.287043000000004,360p,h264,23,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__640x360__h264__crf28,0.9501701475275273,0.967221527676445,58.557219284615385,50.5340672,11.981738,25.111134,360p,h264,28,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__640x360__h264__crf33,0.967453598864573,0.9832983418462362,46.686805692307686,30.801777446153846,11.436574999999998,27.328185999999995,360p,h264,33,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__640x360__h264__crf38,0.9056944982425108,0.9719610609785347,33.34887241538461,4.364957476923077,8.156320000000004,14.222448,360p,h264,38,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__640x360__h264__crf43,,,23.079357253846155,0.0,4.100394000000001,0.0,360p,h264,43,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__640x360__hevc__crf18,0.9601259569454537,0.9557185240789727,73.18506589230769,70.62671757692307,6.27758,6.845422999999997,360p,hevc,18,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__640x360__hevc__crf23,0.9772764589931265,0.9729061379660173,67.50128366153845,64.23511660000001,8.612846999999995,11.151548000000005,360p,hevc,23,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__640x360__hevc__crf28,0.9661432235067456,0.9682579015734761,59.438092992307695,54.48321207692308,9.193233,16.322687000000002,360p,hevc,28,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__640x360__hevc__crf33,0.9288411787042485,0.9579320036933411,48.66707462307692,38.04082088461539,10.162008,22.87754,360p,hevc,33,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__640x360__hevc__crf38,0.8899966480693142,0.9229717424846704,36.595028192307694,15.6549585,9.294834999999996,21.973128,360p,hevc,38,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__640x360__hevc__crf43,,,24.84807114615385,0.0,5.853643999999999,0.0,360p,hevc,43,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__640x360__vp9__crf20,0.9008611058353079,0.9017854984386158,77.69992517692307,75.2818513076923,3.5954380000000015,3.3916320000000013,360p,vp9,20,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__640x360__vp9__crf30,0.9642887113160069,0.9670144164045422,74.36553416923077,71.95945789230768,6.463633999999999,6.278983000000011,360p,vp9,30,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__640x360__vp9__crf40,0.9901521969120314,0.9911404132286091,67.05777093846154,64.22256862307692,13.60071,13.600388000000002,360p,vp9,40,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__640x360__vp9__crf50,0.9929480134184705,0.9930661958105466,56.17143920769231,48.69321566153846,18.472328000000005,23.123268000000003,360p,vp9,50,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__640x360__vp9__crf60,0.9902268869120363,0.9897288951818922,43.462081838461536,25.083430253846153,18.699348,31.587148000000003,360p,vp9,60,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__960x540__av1__crf20,0.7740440304774482,0.7605657589420157,90.85621597692308,90.45610865384616,7.493718999999999,3.0437869999999947,540p,av1,20,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__960x540__av1__crf30,0.8110891553582957,0.8036632216303334,88.58872484615385,87.98855002307694,8.537105999999994,5.322667999999993,540p,av1,30,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__960x540__av1__crf40,0.8532119723197364,0.8600269455256316,83.8903338076923,83.36387147692308,9.541444999999996,9.360726,540p,av1,40,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__960x540__av1__crf50,0.91217705634272,0.9214960990555863,77.70328901538461,76.83628983846155,10.664214999999999,11.701983999999996,540p,av1,50,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__960x540__av1__crf60,0.9704877188909626,0.9730420785253575,68.62298539230768,65.39996982307692,11.301203999999998,13.788514,540p,av1,60,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__960x540__h264__crf18,0.9699594364549586,0.9596627816221798,87.40647595384615,87.38004516923077,7.431386000000003,7.970181999999994,540p,h264,18,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__960x540__h264__crf23,0.9698506426140684,0.9674101097263239,82.3631514923077,81.62505143846154,11.33504400000001,12.872304,540p,h264,23,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__960x540__h264__crf28,0.9713591009926554,0.9754722235243324,73.77429954615384,71.23332359230768,12.545169000000001,18.884551000000002,540p,h264,28,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__960x540__h264__crf33,0.9755074696835145,0.9829337299861387,61.22103061538462,53.28118293076923,12.572780000000002,23.570863000000003,540p,h264,33,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__960x540__h264__crf38,0.9554124663569529,0.9729931672784877,45.49348492307692,26.603281484615383,10.566798999999996,23.798506999999997,540p,h264,38,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__960x540__h264__crf43,0.6109458893567298,0.9190968733623133,30.383783276923076,0.4696036692307693,5.3327339999999985,6.291458,540p,h264,43,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__960x540__hevc__crf18,0.9568622236304305,0.940716906040431,87.25637099230768,87.7136299846154,4.988673000000006,5.236063999999999,540p,hevc,18,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__960x540__hevc__crf23,0.9645398598748136,0.9574761446070923,82.48514019999999,82.65360013076922,7.298948999999993,8.38351200000001,540p,hevc,23,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__960x540__hevc__crf28,0.9671681936643041,0.9658983970507092,75.00251946923078,74.02881297692309,9.258895999999993,13.850137000000004,540p,hevc,28,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__960x540__hevc__crf33,0.9533827952377305,0.9683149179455526,64.04029381538462,60.0605674,11.138952000000003,19.889414999999993,540p,hevc,33,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__960x540__hevc__crf38,0.9326202123645673,0.9614970011493348,50.29341376153847,39.12192506153846,10.341990000000003,24.231983,540p,hevc,38,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__960x540__hevc__crf43,0.783428885126431,0.8238247245338306,35.69621980769231,8.963943953846154,6.631179000000003,17.232635,540p,hevc,43,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__960x540__vp9__crf20,0.8956766904750052,0.8574814615762211,90.86535616153846,91.16448279230771,3.3828400000000016,2.9220949999999988,540p,vp9,20,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__960x540__vp9__crf30,0.9616143142476058,0.9528786104937526,88.18912003846154,88.40530524615384,5.286751999999993,5.769932999999995,540p,vp9,30,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__960x540__vp9__crf40,0.9871250790683521,0.9862825311332168,81.97138900769231,82.13933416153847,11.808810000000008,11.819141000000002,540p,vp9,40,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__960x540__vp9__crf50,0.9935657061217456,0.9944210174620056,71.15707717692308,68.76273046153847,18.722403999999997,20.898749000000002,540p,vp9,50,Boat_1920x1080_5994_10bit_420
Boat_1920x1080_5994_10bit_420__960x540__vp9__crf60,0.9941469519791437,0.9931386067400862,56.69272652307692,46.85157167692308,21.615001,31.010983000000003,540p,vp9,60,Boat_1920x1080_5994_10bit_420
CrowdRun_1920x1080p50__1280x720__av1__crf20,0.8309944541021594,0.7915011681761653,95.47683162307692,95.61094433076924,5.634658999999999,4.108263999999991,720p,av1,20,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1280x720__av1__crf30,0.9271231874982515,0.9175531382361201,92.35230836153846,91.6144300076923,6.0943169999999895,6.444749000000002,720p,av1,30,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1280x720__av1__crf40,0.9395813233313709,0.9420877654100135,85.7460483,83.36812291538462,9.840583999999993,10.49099000000001,720p,av1,40,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1280x720__av1__crf50,0.9302511667435771,0.9399949115704173,75.95840991538462,69.85545383076924,12.156021999999993,15.652546000000001,720p,av1,50,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1280x720__av1__crf60,0.893924383493931,0.9195353970428363,60.51508175384616,44.636391807692306,12.69238,25.783335,720p,av1,60,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1280x720__h264__crf18,0.9573545200872084,0.9460916373640457,92.1298226076923,91.8548667846154,6.2361569999999915,6.501182,720p,h264,18,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1280x720__h264__crf23,0.957610057513488,0.9538494513820087,86.42137976923077,85.29354694615385,7.081949000000009,7.9311540000000065,720p,h264,23,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1280x720__h264__crf28,0.9365833732248263,0.9446927266447309,77.1444407923077,74.55526862307693,8.376077999999993,12.821177999999989,720p,h264,28,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1280x720__h264__crf33,0.84730192620492,0.9077176971240347,64.4812812923077,57.465468300000005,7.963872000000002,15.289520000000003,720p,h264,33,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1280x720__h264__crf38,0.6326210379025154,0.7787017173551393,49.67915170769232,32.01920137692308,5.654367000000001,20.349791,720p,h264,38,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1280x720__h264__crf43,0.3623738450966696,0.5093693317535788,35.35428988461538,2.1637162846153846,5.350147,13.543631,720p,h264,43,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1280x720__hevc__crf18,0.9417913945293598,0.9259440544961665,91.67604946923079,91.50929037692309,5.344338000000008,7.2632270000000005,720p,hevc,18,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1280x720__hevc__crf23,0.9642732969548697,0.9591559917776544,85.88628023076923,84.93289524615385,7.151043000000001,10.516317999999998,720p,hevc,23,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1280x720__hevc__crf28,0.9640664960698769,0.9657814897367621,76.98391,74.0236147076923,8.834190000000007,16.426564999999997,720p,hevc,28,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1280x720__hevc__crf33,0.9570305670290873,0.9656512862811863,64.82153953846154,56.89083631538461,10.587882000000008,24.108904000000003,720p,hevc,33,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1280x720__hevc__crf38,0.8862127195809038,0.9134825405272747,50.88727363076923,30.163785184615385,9.355243000000002,33.501261,720p,hevc,38,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1280x720__hevc__crf43,0.5885030441916083,0.7839536800070106,37.377303192307686,1.3884300538461538,7.398601999999997,22.827631,720p,hevc,43,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1280x720__vp9__crf20,0.8451592957891809,0.8221935893051625,95.99396588461539,96.12750972307691,5.387577999999991,5.491791000000006,720p,vp9,20,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1280x720__vp9__crf30,0.9387471415729195,0.9317759930978168,93.34929695384615,92.89299055384616,6.837128000000007,8.754903999999996,720p,vp9,30,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1280x720__vp9__crf40,0.9724157375343112,0.9732930623441257,87.12913297692309,85.84071130769232,13.020116000000002,15.251747999999992,720p,vp9,40,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1280x720__vp9__crf50,0.9763337780758674,0.9811990293902533,76.18223155384615,71.64194129230769,21.596056999999988,26.641243000000003,720p,vp9,50,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1280x720__vp9__crf60,0.9751749597839006,0.9792912874790173,60.5807368,45.693219146153844,29.098232000000003,44.522583,720p,vp9,60,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1920x1080__av1__crf20,,-0.0077519379845016985,99.98778034615384,100.0,1.5885549999999995,0.0,1080p,av1,20,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1920x1080__av1__crf30,0.9084773586577735,0.7247876304408299,99.23951993076923,99.34971603076923,3.4502549999999985,2.1231930000000006,1080p,av1,30,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1920x1080__av1__crf40,0.915445882328362,0.9063579136351684,94.72609231538462,93.49956876923078,7.938046000000014,7.285920000000004,1080p,av1,40,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1920x1080__av1__crf50,0.9217552871562777,0.9237392864882804,86.68831988461537,83.13981102307693,10.919628000000003,12.360932999999989,1080p,av1,50,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1920x1080__av1__crf60,0.9011761671075159,0.9196535901840853,72.43863576153846,62.95480349230769,12.506177000000008,20.220044999999992,1080p,av1,60,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1920x1080__h264__crf18,0.9212627874449626,0.8216504181005797,98.97127426923076,99.42903598461538,2.747230000000002,1.829182000000003,1080p,h264,18,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1920x1080__h264__crf23,0.932793112674337,0.9117306140598869,95.10154958461538,94.98907346153847,5.513628999999995,5.809130999999994,1080p,h264,23,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1920x1080__h264__crf28,0.9121455613405064,0.9038818432936127,87.73915869999999,86.84539666923077,6.793451000000005,8.71454700000001,1080p,h264,28,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1920x1080__h264__crf33,0.8420823125195518,0.8696440294316993,76.19753971538462,73.58945814615385,7.722865999999996,12.206574000000003,1080p,h264,33,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1920x1080__h264__crf38,0.722122783620254,0.822772206156185,60.935609453846155,52.73110947692308,6.0173540000000045,15.209166000000003,1080p,h264,38,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1920x1080__h264__crf43,0.5394296032309609,0.6887162793185083,44.856225623076924,24.100459523076925,5.903669000000001,15.588901999999997,1080p,h264,43,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1920x1080__hevc__crf18,0.9204144470746832,0.861291410418736,98.76408140000001,99.23796187692307,2.2222739999999988,1.8909749999999974,1080p,hevc,18,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1920x1080__hevc__crf23,0.9649672956367585,0.9318767280757477,94.72364609230769,94.7207866076923,5.454982999999999,7.384566000000007,1080p,hevc,23,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1920x1080__hevc__crf28,0.9638553076380613,0.9576676012232163,87.77500813846153,86.68427091538463,7.185666000000012,11.842344000000011,1080p,hevc,28,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1920x1080__hevc__crf33,0.9589432509943885,0.963008080117026,77.26229329999998,73.86220236153848,9.000631000000013,17.70967499999999,1080p,hevc,33,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1920x1080__hevc__crf38,0.9280038625584022,0.945305963306845,63.17430144615384,52.22048521538461,10.203555000000001,27.944243999999998,1080p,hevc,38,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1920x1080__hevc__crf43,0.8076965402442686,0.8509015596506668,48.1242359,22.131439884615386,9.015887,31.943734999999997,1080p,hevc,43,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1920x1080__vp9__crf20,,,100.0,100.0,0.0,0.0,1080p,vp9,20,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1920x1080__vp9__crf30,0.9466474279611411,0.7888545405394454,99.56795786153846,99.68145078461538,1.5888910000000038,1.4137470000000008,1080p,vp9,30,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1920x1080__vp9__crf40,0.9856920431985596,0.9671249514035514,95.51842174615385,94.93072855384615,7.3367819999999995,8.644687000000005,1080p,vp9,40,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1920x1080__vp9__crf50,0.9702913555678573,0.971522476749312,86.98144008461537,84.45231944615385,17.187142999999992,21.133887,1080p,vp9,50,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__1920x1080__vp9__crf60,0.9785044718106769,0.9819639729911867,72.6543203076923,64.61404000769231,26.453951000000004,34.305026,1080p,vp9,60,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__640x360__av1__crf20,0.8795287104769413,0.8924908011453262,74.46445248461538,68.88814977692307,7.250434999999996,6.100248999999991,360p,av1,20,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__640x360__av1__crf30,0.9342368093933615,0.9486071533840691,69.67782486923078,63.205783176923084,8.383291,8.618666000000005,360p,av1,30,CrowdRun_1920x1080p50
CrowdRun_1920x1080p50__640x360__av1__crf40,0.9012696749766623,0.926931381644331,60.72531956923077,49.75587705384615,10.163483999999997,13.467122000000003,360p,av1,40,CrowdRun_1920x1080p50
