pvs,src,codec,res_label,short_side,crf,pvs_set,bitrate_kbps,src_bitdepth,fps,v0_1080,v0_4k,v1_1d5h_2160,v1_1d5h_2160_8bit,v1_3d0h_1080
Vertical_Carnaby_1080x1920_5994__720x1280__h264__crf18,Vertical_Carnaby_1080x1920_5994,h264,720p,720,18,ladder,9762.058,8-bit src,59.94006309148265,94.977,96.138,92.921,92.548,92.198
Vertical_Carnaby_1080x1920_5994__720x1280__h264__crf23,Vertical_Carnaby_1080x1920_5994,h264,720p,720,23,ladder,5194.183,8-bit src,59.94006309148265,85.972,89.924,85.281,84.938,85.371
Vertical_Carnaby_1080x1920_5994__720x1280__h264__crf28,Vertical_Carnaby_1080x1920_5994,h264,720p,720,28,ladder,2862.768,8-bit src,59.94006309148265,72.167,80.505,74.764,74.449,75.88
Vertical_Carnaby_1080x1920_5994__720x1280__h264__crf33,Vertical_Carnaby_1080x1920_5994,h264,720p,720,33,ladder,1639.096,8-bit src,59.94006309148265,53.978,67.937,59.735,59.426,62.128
Vertical_Carnaby_1080x1920_5994__720x1280__h264__crf38,Vertical_Carnaby_1080x1920_5994,h264,720p,720,38,ladder,979.267,8-bit src,59.94006309148265,33.709,53.531,39.956,39.659,43.682
Vertical_Carnaby_1080x1920_5994__720x1280__h264__crf43,Vertical_Carnaby_1080x1920_5994,h264,720p,720,43,ladder,602.57,8-bit src,59.94006309148265,15.66,39.713,17.76,17.472,22.443
Vertical_Carnaby_1080x1920_5994__720x1280__hevc__crf18,Vertical_Carnaby_1080x1920_5994,hevc,720p,720,18,ladder,7547.312,8-bit src,59.94006309148265,94.136,95.429,91.81,91.62,91.209
Vertical_Carnaby_1080x1920_5994__720x1280__hevc__crf23,Vertical_Carnaby_1080x1920_5994,hevc,720p,720,23,ladder,4063.207,8-bit src,59.94006309148265,85.951,89.79,85.224,85.009,85.321
Vertical_Carnaby_1080x1920_5994__720x1280__hevc__crf28,Vertical_Carnaby_1080x1920_5994,hevc,720p,720,28,ladder,2205.3,8-bit src,59.94006309148265,73.845,81.529,75.752,75.536,76.778
Vertical_Carnaby_1080x1920_5994__720x1280__hevc__crf33,Vertical_Carnaby_1080x1920_5994,hevc,720p,720,33,ladder,1199.026,8-bit src,59.94006309148265,58.039,70.63,62.449,62.25,64.629
Vertical_Carnaby_1080x1920_5994__720x1280__hevc__crf38,Vertical_Carnaby_1080x1920_5994,hevc,720p,720,38,ladder,632.335,8-bit src,59.94006309148265,39.901,57.82,43.414,43.208,46.94
Vertical_Carnaby_1080x1920_5994__720x1280__hevc__crf43,Vertical_Carnaby_1080x1920_5994,hevc,720p,720,43,ladder,359.535,8-bit src,59.94006309148265,21.798,44.272,20.794,20.618,25.455
Vertical_Carnaby_1080x1920_5994__720x1280__vp9__crf20,Vertical_Carnaby_1080x1920_5994,vp9,720p,720,20,ladder,14748.064,8-bit src,59.94006309148265,98.848,99.131,96.296,96.093,95.474
Vertical_Carnaby_1080x1920_5994__720x1280__vp9__crf30,Vertical_Carnaby_1080x1920_5994,vp9,720p,720,30,ladder,8031.236,8-bit src,59.94006309148265,95.667,96.72,92.646,92.422,91.994
Vertical_Carnaby_1080x1920_5994__720x1280__vp9__crf40,Vertical_Carnaby_1080x1920_5994,vp9,720p,720,40,ladder,3872.302,8-bit src,59.94006309148265,86.245,90.278,84.762,84.546,84.9
Vertical_Carnaby_1080x1920_5994__720x1280__vp9__crf50,Vertical_Carnaby_1080x1920_5994,vp9,720p,720,50,ladder,1888.062,8-bit src,59.94006309148265,70.125,79.415,71.394,71.195,72.806
Vertical_Carnaby_1080x1920_5994__720x1280__vp9__crf60,Vertical_Carnaby_1080x1920_5994,vp9,720p,720,60,ladder,881.844,8-bit src,59.94006309148265,48.763,64.786,49.328,49.149,52.451
Vertical_bees_1080x1920_2997__1080x1920__av1__crf20,Vertical_bees_1080x1920_2997,av1,1080p,1080,20,ladder,4957.585,8-bit src,29.97002997002997,98.605,99.454,99.495,99.734,98.442
Vertical_bees_1080x1920_2997__1080x1920__av1__crf30,Vertical_bees_1080x1920_2997,av1,1080p,1080,30,ladder,2374.439,8-bit src,29.97002997002997,97.237,98.44,98.302,98.844,97.027
Vertical_bees_1080x1920_2997__1080x1920__av1__crf40,Vertical_bees_1080x1920_2997,av1,1080p,1080,40,ladder,1193.171,8-bit src,29.97002997002997,94.702,96.61,96.196,96.834,95.112
Vertical_bees_1080x1920_2997__1080x1920__av1__crf50,Vertical_bees_1080x1920_2997,av1,1080p,1080,50,ladder,697.396,8-bit src,29.97002997002997,91.584,94.431,93.885,94.493,93.061
Vertical_bees_1080x1920_2997__1080x1920__av1__crf60,Vertical_bees_1080x1920_2997,av1,1080p,1080,60,ladder,356.438,8-bit src,29.97002997002997,84.663,89.679,88.429,89.021,88.198
Vertical_bees_1080x1920_2997__1080x1920__h264__crf18,Vertical_bees_1080x1920_2997,h264,1080p,1080,18,ladder,6973.347,8-bit src,29.97002997002997,98.629,99.436,99.658,99.801,98.774
Vertical_bees_1080x1920_2997__1080x1920__h264__crf23,Vertical_bees_1080x1920_2997,h264,1080p,1080,23,ladder,3350.801,8-bit src,29.97002997002997,96.603,97.924,98.292,98.695,97.035
Vertical_bees_1080x1920_2997__1080x1920__h264__crf28,Vertical_bees_1080x1920_2997,h264,1080p,1080,28,ladder,1727.225,8-bit src,29.97002997002997,91.811,94.481,94.839,95.344,93.908
Vertical_bees_1080x1920_2997__1080x1920__h264__crf33,Vertical_bees_1080x1920_2997,h264,1080p,1080,33,ladder,993.661,8-bit src,29.97002997002997,82.468,87.913,88.571,89.095,88.325
Vertical_bees_1080x1920_2997__1080x1920__h264__crf38,Vertical_bees_1080x1920_2997,h264,1080p,1080,38,ladder,621.701,8-bit src,29.97002997002997,67.299,77.339,78.123,78.675,78.931
Vertical_bees_1080x1920_2997__1080x1920__h264__crf43,Vertical_bees_1080x1920_2997,h264,1080p,1080,43,ladder,409.483,8-bit src,29.97002997002997,46.688,63.004,61.815,62.507,64.056
Vertical_bees_1080x1920_2997__1080x1920__hevc__crf18,Vertical_bees_1080x1920_2997,hevc,1080p,1080,18,ladder,5544.99,8-bit src,29.97002997002997,98.386,99.292,99.514,99.726,98.496
Vertical_bees_1080x1920_2997__1080x1920__hevc__crf23,Vertical_bees_1080x1920_2997,hevc,1080p,1080,23,ladder,2549.4,8-bit src,29.97002997002997,96.494,97.875,98.189,98.63,96.938
Vertical_bees_1080x1920_2997__1080x1920__hevc__crf28,Vertical_bees_1080x1920_2997,hevc,1080p,1080,28,ladder,1274.263,8-bit src,29.97002997002997,92.768,95.201,95.328,95.844,94.343
Vertical_bees_1080x1920_2997__1080x1920__hevc__crf33,Vertical_bees_1080x1920_2997,hevc,1080p,1080,33,ladder,688.07,8-bit src,29.97002997002997,85.591,90.216,90.103,90.63,89.693
Vertical_bees_1080x1920_2997__1080x1920__hevc__crf38,Vertical_bees_1080x1920_2997,hevc,1080p,1080,38,ladder,394.504,8-bit src,29.97002997002997,73.089,81.629,81.079,81.618,81.6
Vertical_bees_1080x1920_2997__1080x1920__hevc__crf43,Vertical_bees_1080x1920_2997,hevc,1080p,1080,43,ladder,235.473,8-bit src,29.97002997002997,54.233,68.605,66.652,67.231,68.495
Vertical_bees_1080x1920_2997__1080x1920__vp9__crf20,Vertical_bees_1080x1920_2997,vp9,1080p,1080,20,ladder,8646.716,8-bit src,29.97002997002997,99.068,99.747,99.794,99.891,99.071
Vertical_bees_1080x1920_2997__1080x1920__vp9__crf30,Vertical_bees_1080x1920_2997,vp9,1080p,1080,30,ladder,3831.033,8-bit src,29.97002997002997,97.348,98.533,98.619,98.929,97.442
Vertical_bees_1080x1920_2997__1080x1920__vp9__crf40,Vertical_bees_1080x1920_2997,vp9,1080p,1080,40,ladder,1593.796,8-bit src,29.97002997002997,92.649,95.183,94.823,95.291,93.9
Vertical_bees_1080x1920_2997__1080x1920__vp9__crf50,Vertical_bees_1080x1920_2997,vp9,1080p,1080,50,ladder,777.872,8-bit src,29.97002997002997,83.324,88.754,87.939,88.419,87.759
Vertical_bees_1080x1920_2997__1080x1920__vp9__crf60,Vertical_bees_1080x1920_2997,vp9,1080p,1080,60,ladder,397.03,8-bit src,29.97002997002997,68.151,78.464,75.762,76.236,76.793
Vertical_bees_1080x1920_2997__360x640__av1__crf20,Vertical_bees_1080x1920_2997,av1,360p,360,20,ladder,1052.463,8-bit src,29.97002997002997,74.509,81.076,79.524,79.354,80.198
Vertical_bees_1080x1920_2997__360x640__av1__crf30,Vertical_bees_1080x1920_2997,av1,360p,360,30,ladder,562.501,8-bit src,29.97002997002997,70.488,78.362,76.41,76.213,77.381
Vertical_bees_1080x1920_2997__360x640__av1__crf40,Vertical_bees_1080x1920_2997,av1,360p,360,40,ladder,309.878,8-bit src,29.97002997002997,64.642,74.412,71.957,71.73,73.338
Vertical_bees_1080x1920_2997__360x640__av1__crf50,Vertical_bees_1080x1920_2997,av1,360p,360,50,ladder,195.084,8-bit src,29.97002997002997,59.014,70.61,67.365,67.146,69.148
Vertical_bees_1080x1920_2997__360x640__av1__crf60,Vertical_bees_1080x1920_2997,av1,360p,360,60,ladder,100.96,8-bit src,29.97002997002997,47.605,62.994,56.855,56.569,59.478
Vertical_bees_1080x1920_2997__360x640__h264__crf18,Vertical_bees_1080x1920_2997,h264,360p,360,18,ladder,1314.056,8-bit src,29.97002997002997,72.203,79.34,77.827,77.712,78.663
Vertical_bees_1080x1920_2997__360x640__h264__crf23,Vertical_bees_1080x1920_2997,h264,360p,360,23,ladder,665.863,8-bit src,29.97002997002997,65.679,75.042,72.955,72.782,74.245
Vertical_bees_1080x1920_2997__360x640__h264__crf28,Vertical_bees_1080x1920_2997,h264,360p,360,28,ladder,349.277,8-bit src,29.97002997002997,54.608,67.661,64.218,64.006,66.264
Vertical_bees_1080x1920_2997__360x640__h264__crf33,Vertical_bees_1080x1920_2997,h264,360p,360,33,ladder,192.809,8-bit src,29.97002997002997,38.627,56.622,50.136,49.897,53.243
Vertical_bees_1080x1920_2997__360x640__h264__crf38,Vertical_bees_1080x1920_2997,h264,360p,360,38,ladder,116.69,8-bit src,29.97002997002997,18.695,41.656,29.096,28.815,33.424
Vertical_bees_1080x1920_2997__360x640__h264__crf43,Vertical_bees_1080x1920_2997,h264,360p,360,43,ladder,76.272,8-bit src,29.97002997002997,2.673,28.133,6.154,5.717,11.315
Vertical_bees_1080x1920_2997__360x640__hevc__crf18,Vertical_bees_1080x1920_2997,hevc,360p,360,18,ladder,1146.626,8-bit src,29.97002997002997,72.63,79.625,78.772,78.602,79.518
Vertical_bees_1080x1920_2997__360x640__hevc__crf23,Vertical_bees_1080x1920_2997,hevc,360p,360,23,ladder,595.818,8-bit src,29.97002997002997,66.832,75.734,74.499,74.265,75.648
Vertical_bees_1080x1920_2997__360x640__hevc__crf28,Vertical_bees_1080x1920_2997,hevc,360p,360,28,ladder,313.377,8-bit src,29.97002997002997,57.091,69.181,67.413,67.146,69.192
Vertical_bees_1080x1920_2997__360x640__hevc__crf33,Vertical_bees_1080x1920_2997,hevc,360p,360,33,ladder,168.588,8-bit src,29.97002997002997,42.713,59.306,55.445,55.139,58.174
Vertical_bees_1080x1920_2997__360x640__hevc__crf38,Vertical_bees_1080x1920_2997,hevc,360p,360,38,ladder,95.54,8-bit src,29.97002997002997,25.43,46.808,37.657,37.362,41.54
Vertical_bees_1080x1920_2997__360x640__hevc__crf43,Vertical_bees_1080x1920_2997,hevc,360p,360,43,ladder,57.39,8-bit src,29.97002997002997,7.978,32.893,14.086,13.767,19.019
Vertical_bees_1080x1920_2997__360x640__vp9__crf20,Vertical_bees_1080x1920_2997,vp9,360p,360,20,ladder,1841.414,8-bit src,29.97002997002997,75.027,81.415,80.264,80.162,80.865
Vertical_bees_1080x1920_2997__360x640__vp9__crf30,Vertical_bees_1080x1920_2997,vp9,360p,360,30,ladder,926.494,8-bit src,29.97002997002997,69.78,77.918,76.654,76.525,77.602
Vertical_bees_1080x1920_2997__360x640__vp9__crf40,Vertical_bees_1080x1920_2997,vp9,360p,360,40,ladder,422.588,8-bit src,29.97002997002997,59.059,70.751,68.943,68.741,70.589
Vertical_bees_1080x1920_2997__360x640__vp9__crf50,Vertical_bees_1080x1920_2997,vp9,360p,360,50,ladder,205.223,8-bit src,29.97002997002997,43.331,60.038,55.685,55.463,58.395
Vertical_bees_1080x1920_2997__360x640__vp9__crf60,Vertical_bees_1080x1920_2997,vp9,360p,360,60,ladder,101.063,8-bit src,29.97002997002997,26.69,48.29,34.755,34.468,38.793
Vertical_bees_1080x1920_2997__540x960__av1__crf20,Vertical_bees_1080x1920_2997,av1,540p,540,20,ladder,1751.166,8-bit src,29.97002997002997,89.576,92.443,91.843,91.719,91.245
Vertical_bees_1080x1920_2997__540x960__av1__crf30,Vertical_bees_1080x1920_2997,av1,540p,540,30,ladder,962.473,8-bit src,29.97002997002997,86.868,90.569,89.573,89.443,89.22
Vertical_bees_1080x1920_2997__540x960__av1__crf40,Vertical_bees_1080x1920_2997,av1,540p,540,40,ladder,536.326,8-bit src,29.97002997002997,82.185,87.334,86.077,85.945,86.092
Vertical_bees_1080x1920_2997__540x960__av1__crf50,Vertical_bees_1080x1920_2997,av1,540p,540,50,ladder,335.075,8-bit src,29.97002997002997,77.505,84.171,82.517,82.386,82.895
Vertical_bees_1080x1920_2997__540x960__av1__crf60,Vertical_bees_1080x1920_2997,av1,540p,540,60,ladder,172.631,8-bit src,29.97002997002997,67.33,77.323,73.984,73.855,75.179
Vertical_bees_1080x1920_2997__540x960__h264__crf18,Vertical_bees_1080x1920_2997,h264,540p,540,18,ladder,2276.644,8-bit src,29.97002997002997,88.115,91.263,91.339,91.279,90.795
Vertical_bees_1080x1920_2997__540x960__h264__crf23,Vertical_bees_1080x1920_2997,h264,540p,540,23,ladder,1138.626,8-bit src,29.97002997002997,83.34,88.013,87.845,87.77,87.675
Vertical_bees_1080x1920_2997__540x960__h264__crf28,Vertical_bees_1080x1920_2997,h264,540p,540,28,ladder,603.892,8-bit src,29.97002997002997,74.418,81.978,81.348,81.256,81.842
Vertical_bees_1080x1920_2997__540x960__h264__crf33,Vertical_bees_1080x1920_2997,h264,540p,540,33,ladder,345.355,8-bit src,29.97002997002997,59.327,71.622,70.248,70.145,71.779
Vertical_bees_1080x1920_2997__540x960__h264__crf38,Vertical_bees_1080x1920_2997,h264,540p,540,38,ladder,211.635,8-bit src,29.97002997002997,38.801,57.043,52.688,52.574,55.615
Vertical_bees_1080x1920_2997__540x960__h264__crf43,Vertical_bees_1080x1920_2997,h264,540p,540,43,ladder,139.674,8-bit src,29.97002997002997,17.419,40.859,29.902,29.614,34.189
Vertical_bees_1080x1920_2997__540x960__hevc__crf18,Vertical_bees_1080x1920_2997,hevc,540p,540,18,ladder,1946.796,8-bit src,29.97002997002997,88.171,91.313,91.614,91.523,91.04
Vertical_bees_1080x1920_2997__540x960__hevc__crf23,Vertical_bees_1080x1920_2997,hevc,540p,540,23,ladder,1007.217,8-bit src,29.97002997002997,84.025,88.455,88.618,88.521,88.367
Vertical_bees_1080x1920_2997__540x960__hevc__crf28,Vertical_bees_1080x1920_2997,hevc,540p,540,28,ladder,528.368,8-bit src,29.97002997002997,76.435,83.281,83.223,83.123,83.53
Vertical_bees_1080x1920_2997__540x960__hevc__crf33,Vertical_bees_1080x1920_2997,hevc,540p,540,33,ladder,284.901,8-bit src,29.97002997002997,63.669,74.558,73.58,73.453,74.814
Vertical_bees_1080x1920_2997__540x960__hevc__crf38,Vertical_bees_1080x1920_2997,hevc,540p,540,38,ladder,157.718,8-bit src,29.97002997002997,46.327,62.529,59.342,59.216,61.776
Vertical_bees_1080x1920_2997__540x960__hevc__crf43,Vertical_bees_1080x1920_2997,hevc,540p,540,43,ladder,92.076,8-bit src,29.97002997002997,25.771,47.521,38.059,37.915,41.918
Vertical_bees_1080x1920_2997__540x960__vp9__crf20,Vertical_bees_1080x1920_2997,vp9,540p,540,20,ladder,3068.041,8-bit src,29.97002997002997,89.998,92.697,92.518,92.449,91.845
Vertical_bees_1080x1920_2997__540x960__vp9__crf30,Vertical_bees_1080x1920_2997,vp9,540p,540,30,ladder,1527.225,8-bit src,29.97002997002997,86.167,90.091,89.679,89.594,89.314
Vertical_bees_1080x1920_2997__540x960__vp9__crf40,Vertical_bees_1080x1920_2997,vp9,540p,540,40,ladder,707.667,8-bit src,29.97002997002997,77.305,84.065,83.33,83.22,83.626
Vertical_bees_1080x1920_2997__540x960__vp9__crf50,Vertical_bees_1080x1920_2997,vp9,540p,540,50,ladder,344.346,8-bit src,29.97002997002997,62.264,73.846,72.358,72.205,73.701
Vertical_bees_1080x1920_2997__540x960__vp9__crf60,Vertical_bees_1080x1920_2997,vp9,540p,540,60,ladder,169.534,8-bit src,29.97002997002997,44.451,61.68,55.49,55.33,58.212
Vertical_bees_1080x1920_2997__720x1280__av1__crf20,Vertical_bees_1080x1920_2997,av1,720p,720,20,ladder,2619.943,8-bit src,29.97002997002997,94.978,96.591,97.01,96.967,95.837
Vertical_bees_1080x1920_2997__720x1280__av1__crf30,Vertical_bees_1080x1920_2997,av1,720p,720,30,ladder,1360.721,8-bit src,29.97002997002997,92.589,94.898,94.975,94.933,94.029
Vertical_bees_1080x1920_2997__720x1280__av1__crf40,Vertical_bees_1080x1920_2997,av1,720p,720,40,ladder,729.475,8-bit src,29.97002997002997,88.751,92.215,92.038,91.997,91.418
Vertical_bees_1080x1920_2997__720x1280__av1__crf50,Vertical_bees_1080x1920_2997,av1,720p,720,50,ladder,442.206,8-bit src,29.97002997002997,84.51,89.307,88.686,88.654,88.428
Vertical_bees_1080x1920_2997__720x1280__av1__crf60,Vertical_bees_1080x1920_2997,av1,720p,720,60,ladder,232.32,8-bit src,29.97002997002997,75.877,83.489,81.808,81.78,82.256
Vertical_bees_1080x1920_2997__720x1280__h264__crf18,Vertical_bees_1080x1920_2997,h264,720p,720,18,ladder,3355.858,8-bit src,29.97002997002997,94.694,96.338,97.048,97.019,95.884
Vertical_bees_1080x1920_2997__720x1280__h264__crf23,Vertical_bees_1080x1920_2997,h264,720p,720,23,ladder,1655.343,8-bit src,29.97002997002997,90.991,93.717,94.326,94.296,93.453
Vertical_bees_1080x1920_2997__720x1280__h264__crf28,Vertical_bees_1080x1920_2997,h264,720p,720,28,ladder,890.879,8-bit src,29.97002997002997,83.769,88.707,89.317,89.287,88.991
Vertical_bees_1080x1920_2997__720x1280__h264__crf33,Vertical_bees_1080x1920_2997,h264,720p,720,33,ladder,518.142,8-bit src,29.97002997002997,70.656,79.614,80.175,80.155,80.785
Vertical_bees_1080x1920_2997__720x1280__h264__crf38,Vertical_bees_1080x1920_2997,h264,720p,720,38,ladder,325.009,8-bit src,29.97002997002997,51.393,66.095,65.522,65.502,67.461
Vertical_bees_1080x1920_2997__720x1280__h264__crf43,Vertical_bees_1080x1920_2997,h264,720p,720,43,ladder,215.446,8-bit src,29.97002997002997,29.578,50.379,45.893,45.823,49.281
Vertical_bees_1080x1920_2997__720x1280__hevc__crf18,Vertical_bees_1080x1920_2997,hevc,720p,720,18,ladder,2866.503,8-bit src,29.97002997002997,94.599,96.284,97.119,97.081,95.944
Vertical_bees_1080x1920_2997__720x1280__hevc__crf23,Vertical_bees_1080x1920_2997,hevc,720p,720,23,ladder,1437.439,8-bit src,29.97002997002997,91.419,94.025,94.632,94.594,93.725
Vertical_bees_1080x1920_2997__720x1280__hevc__crf28,Vertical_bees_1080x1920_2997,hevc,720p,720,28,ladder,745.099,8-bit src,29.97002997002997,85.514,89.921,90.202,90.169,89.781
Vertical_bees_1080x1920_2997__720x1280__hevc__crf33,Vertical_bees_1080x1920_2997,hevc,720p,720,33,ladder,404.19,8-bit src,29.97002997002997,75.142,82.824,82.99,82.959,83.321
Vertical_bees_1080x1920_2997__720x1280__hevc__crf38,Vertical_bees_1080x1920_2997,hevc,720p,720,38,ladder,228.919,8-bit src,29.97002997002997,59.185,71.887,71.134,71.098,72.589
Vertical_bees_1080x1920_2997__720x1280__hevc__crf43,Vertical_bees_1080x1920_2997,hevc,720p,720,43,ladder,133.867,8-bit src,29.97002997002997,38.42,57.162,52.575,52.545,55.512
Vertical_bees_1080x1920_2997__720x1280__vp9__crf20,Vertical_bees_1080x1920_2997,vp9,720p,720,20,ladder,4339.928,8-bit src,29.97002997002997,95.978,97.344,97.736,97.7,96.529
Vertical_bees_1080x1920_2997__720x1280__vp9__crf30,Vertical_bees_1080x1920_2997,vp9,720p,720,30,ladder,2091.058,8-bit src,29.97002997002997,92.906,95.165,95.319,95.274,94.335
Vertical_bees_1080x1920_2997__720x1280__vp9__crf40,Vertical_bees_1080x1920_2997,vp9,720p,720,40,ladder,953.162,8-bit src,29.97002997002997,85.804,90.254,90.039,89.993,89.636
Vertical_bees_1080x1920_2997__720x1280__vp9__crf50,Vertical_bees_1080x1920_2997,vp9,720p,720,50,ladder,474.587,8-bit src,29.97002997002997,73.225,81.683,81.11,81.069,81.627
Vertical_bees_1080x1920_2997__720x1280__vp9__crf60,Vertical_bees_1080x1920_2997,vp9,720p,720,60,ladder,237.742,8-bit src,29.97002997002997,55.438,69.585,65.71,65.664,67.63
WalkingInStreet_1920x1080_30fps__1080x1920__av1__crf20,WalkingInStreet_1920x1080_30fps,av1,1080p,1080,20,ladder,66021.35,8-bit src,30.0,99.966,99.99,100.0,100.0,100.0
WalkingInStreet_1920x1080_30fps__1080x1920__av1__crf30,WalkingInStreet_1920x1080_30fps,av1,1080p,1080,30,ladder,28886.072,8-bit src,30.0,99.925,99.958,99.813,99.815,99.539
WalkingInStreet_1920x1080_30fps__1080x1920__av1__crf40,WalkingInStreet_1920x1080_30fps,av1,1080p,1080,40,ladder,8904.544,8-bit src,30.0,97.527,98.943,95.393,95.491,94.443
WalkingInStreet_1920x1080_30fps__1080x1920__av1__crf50,WalkingInStreet_1920x1080_30fps,av1,1080p,1080,50,ladder,3597.496,8-bit src,30.0,87.915,95.233,85.985,86.164,86.006
WalkingInStreet_1920x1080_30fps__1080x1920__av1__crf60,WalkingInStreet_1920x1080_30fps,av1,1080p,1080,60,ladder,1335.466,8-bit src,30.0,69.625,85.295,70.3,70.509,71.818
WalkingInStreet_1920x1080_30fps__1080x1920__h264__crf18,WalkingInStreet_1920x1080_30fps,h264,1080p,1080,18,ladder,54626.564,8-bit src,30.0,99.952,99.979,100.0,100.0,99.955
WalkingInStreet_1920x1080_30fps__1080x1920__h264__crf23,WalkingInStreet_1920x1080_30fps,h264,1080p,1080,23,ladder,21490.272,8-bit src,30.0,99.303,99.611,99.201,99.201,98.454
WalkingInStreet_1920x1080_30fps__1080x1920__h264__crf28,WalkingInStreet_1920x1080_30fps,h264,1080p,1080,28,ladder,7613.479,8-bit src,30.0,93.244,97.48,93.256,93.266,92.5
WalkingInStreet_1920x1080_30fps__1080x1920__h264__crf33,WalkingInStreet_1920x1080_30fps,h264,1080p,1080,33,ladder,3563.668,8-bit src,30.0,77.708,90.324,82.758,82.805,83.111
WalkingInStreet_1920x1080_30fps__1080x1920__h264__crf38,WalkingInStreet_1920x1080_30fps,h264,1080p,1080,38,ladder,1902.816,8-bit src,30.0,56.827,78.134,66.717,66.791,68.554
WalkingInStreet_1920x1080_30fps__1080x1920__h264__crf43,WalkingInStreet_1920x1080_30fps,h264,1080p,1080,43,ladder,1115.982,8-bit src,30.0,35.171,64.191,43.734,43.835,47.258
WalkingInStreet_1920x1080_30fps__1080x1920__hevc__crf18,WalkingInStreet_1920x1080_30fps,hevc,1080p,1080,18,ladder,50047.135,8-bit src,30.0,99.96,99.985,100.0,100.0,99.9
WalkingInStreet_1920x1080_30fps__1080x1920__hevc__crf23,WalkingInStreet_1920x1080_30fps,hevc,1080p,1080,23,ladder,21318.408,8-bit src,30.0,99.34,99.639,98.961,98.961,97.947
WalkingInStreet_1920x1080_30fps__1080x1920__hevc__crf28,WalkingInStreet_1920x1080_30fps,hevc,1080p,1080,28,ladder,8251.408,8-bit src,30.0,93.747,97.521,92.832,92.841,92.132
WalkingInStreet_1920x1080_30fps__1080x1920__hevc__crf33,WalkingInStreet_1920x1080_30fps,hevc,1080p,1080,33,ladder,3503.023,8-bit src,30.0,80.721,91.707,82.918,82.977,83.253
WalkingInStreet_1920x1080_30fps__1080x1920__hevc__crf38,WalkingInStreet_1920x1080_30fps,hevc,1080p,1080,38,ladder,1582.81,8-bit src,30.0,62.972,81.5,67.469,67.536,69.239
WalkingInStreet_1920x1080_30fps__1080x1920__hevc__crf43,WalkingInStreet_1920x1080_30fps,hevc,1080p,1080,43,ladder,704.624,8-bit src,30.0,42.952,69.011,44.968,45.093,48.408
